name,state,population,is_county
La Russell,MO,149,False
East Verde Estates,AZ,149,False
Livingston,SC,149,False
Almont,ND,149,False
Caney City,TX,149,False
LaPlace,IL,149,False
Tolna,ND,149,False
Fort Dodge,KS,149,False
Arcadia,MI,149,False
Princeton,ID,149,False
Honor,MI,149,False
Henderson,MD,149,False
Golden Acres,NM,149,False
Conway,MI,149,False
Davey,NE,149,False
Hillsboro,MD,149,False
O'Kean,AR,149,False
Pottersville,NY,149,False
Norge,OK,149,False
Regent,ND,149,False
Lewis,CO,149,False
Bartlett,NE,149,False
Meadowview Estates,KY,149,False
Wallace,IN,149,False
Big Falls,WI,149,False
Greenbush,VA,149,False
Mount Hope,OH,148,False
Mitchellville,TN,148,False
Cloverdale,OH,148,False
Alba,PA,148,False
Knox City,MO,148,False
Skelp,PA,148,False
Le Flore,OK,148,False
Wadsworth,NY,148,False
Fairview,KY,148,False
Republican City,NE,148,False
Stockton,IA,148,False
Tuscumbia,MO,148,False
Eastabuchie,MS,148,False
Dickens,IA,148,False
Cokedale,CO,148,False
Grandin,ND,148,False
Fontanet,IN,148,False
Fenwood,WI,148,False
Grafton,NE,148,False
Rancho Viejo,TX,148,False
Mainville,PA,148,False
Ludlow,MO,148,False
Leshara,NE,148,False
Nathrop,CO,148,False
Vona,CO,148,False
Tow,TX,148,False
Cooksville,IL,148,False
Wellersburg,PA,148,False
Salt Rock,WV,148,False
Woodlawn Park,OK,147,False
Silverstreet,SC,147,False
Summerfield,KS,147,False
Benedict,MD,147,False
Steuben,WI,147,False
Conchas Dam,NM,147,False
Cearfoss,MD,147,False
Milton,NC,147,False
Scotsdale,MO,147,False
Matlock,IA,147,False
Emerald,WI,147,False
Letcher,SD,147,False
Nord,CA,147,False
Rhododendron,OR,147,False
Mount Olivet,KY,147,False
Edgewater Park,OK,147,False
Northwood,PA,147,False
Java,SD,147,False
New Baltimore,PA,147,False
Godwin,NC,147,False
Poston,AZ,147,False
Whitehorse,SD,147,False
Wakulla,NC,147,False
Ora,IN,147,False
Thompsonville,TX,147,False
Kings Valley,OR,147,False
Ocotillo,CA,146,False
Middlebury,IN,146,False
Nara Visa,NM,146,False
Circleville,KS,146,False
Elsie,NE,146,False
Decatur City,IA,146,False
Fernwood,ID,146,False
Santa Claus,GA,146,False
Bena,MN,146,False
Theodosia,MO,146,False
Harveyville,KS,146,False
Amsterdam,MO,146,False
Moskowite Corner,CA,146,False
Billtown,IN,146,False
Kenefic,OK,146,False
St. Lucas,IA,146,False
Elkton,OR,146,False
Peever,SD,146,False
Porter,WA,146,False
Custer,MT,146,False
Crayne,KY,146,False
Chula,MO,146,False
Carpio,ND,146,False
Sunol,NE,146,False
Leota,MN,146,False
Alfarata,PA,146,False
Taylor,NE,146,False
Casas Adobes,NM,146,False
White Horse,SD,146,False
Marengo,WI,146,False
Prairie View,KS,146,False
Muncie,IL,146,False
Dickerson City,FL,145,False
Lamar Heights,MO,145,False
Denison,KS,145,False
Milton,KS,145,False
Lonepine,MT,145,False
Webster,IA,145,False
Canova,SD,145,False
Boynton,OK,145,False
Wedron,IL,145,False
Morrowville,KS,145,False
Staves,AR,145,False
Fredericksburg CDP (Blair County),PA,145,False
Whitesboro,OK,145,False
Candlewood Lake Club,CT,145,False
Mesquite,TX,145,False
Bee,OK,145,False
Sussex,VA,145,False
West Point,AR,145,False
East Waterford,PA,145,False
Weldon Spring Heights,MO,145,False
Hanging Rock,OH,145,False
Huron,IN,145,False
Salem,SC,145,False
Naples,IL,145,False
Sams Corner,OK,145,False
Clio,CA,145,False
Latty,OH,145,False
Garfield,KS,144,False
Lilly,GA,144,False
Canalou,MO,144,False
Kossuth,MS,144,False
Caulksville,AR,144,False
Fort Yates,ND,144,False
Big Creek,MS,144,False
Westphalia,IA,144,False
Loving,TX,144,False
North Johns,AL,144,False
Yogaville,VA,144,False
Island Park,ID,144,False
Farmington,WA,144,False
Magnolia,IA,144,False
Baylis,IL,144,False
Atwood,CO,144,False
Hennepin,OK,144,False
Swanton,NE,144,False
West Havre,MT,144,False
Daisy,AR,144,False
Hillsboro,IA,144,False
Stones Landing,CA,144,False
Forada,MN,144,False
Sammy Martinez,TX,144,False
North Washington,IA,144,False
Layton,FL,144,False
Stark City,MO,144,False
Miller City,OH,144,False
Cold Bay,AK,143,False
Everglades,FL,143,False
Eugene,MO,143,False
East Fultonham,OH,143,False
Macdoel,CA,143,False
Wheatcroft,KY,143,False
Craig,NE,143,False
Welty,OK,143,False
La Joya,NM,143,False
Vaiva Vo,AZ,143,False
Lazy Lake,FL,143,False
Sweetwater,OK,143,False
New Boston,PA,143,False
Monson,CA,143,False
Holcomb,MS,143,False
Kinney,MN,143,False
La Grange,CA,143,False
Oak Hill-Piney,OK,143,False
Jefferson,NY,143,False
Bodcaw,AR,143,False
Sail Harbor,CT,143,False
Lewistown,OH,143,False
Superior,IA,143,False
Burkittsville,MD,143,False
Crum,WV,143,False
Kenton Vale,KY,143,False
Palmersville,TN,142,False
Wildwood,IN,142,False
Lazear,CO,142,False
Rexford,MT,142,False
Danvers,MN,142,False
Monmouth,IA,142,False
Pickwick,MN,142,False
Bennington,ID,142,False
Port Graham,AK,142,False
Ellison Bay,WI,142,False
Aragon,NM,142,False
Donnellson,IL,142,False
Makemie Park,VA,142,False
Du Pont,GA,142,False
Clements,MN,142,False
Navarino,WI,142,False
Coesse,IN,142,False
Bridgewater,CT,142,False
Saugany Lake,IN,142,False
Falun,KS,142,False
Ratcliff,AR,142,False
Smithfield,WV,142,False
Graball,TN,142,False
Gilmanton,WI,142,False
Deaver,WY,142,False
Old Shawneetown,IL,142,False
Mentor,MN,142,False
Hopewell,PA,142,False
Strasburg,MO,142,False
Airport Heights,TX,142,False
Noonan,ND,142,False
Jugtown,MD,142,False
Luray,TN,142,False
Mendota,MN,142,False
Glendora,MS,142,False
Linn Grove,IA,142,False
Hunter,AR,142,False
Kingston,NV,142,False
Ruthville,ND,142,False
Richfield,CA,142,False
Argyle,MO,141,False
Idanha,OR,141,False
Bingham,IL,141,False
Lester,AL,141,False
Silver Creek,MN,141,False
East Salem,PA,141,False
Continental Divide,NM,141,False
Enterprise,OK,141,False
Seven Oaks,TX,141,False
Climax Springs,MO,141,False
Clifton,OH,141,False
Weingarten,MO,141,False
Wolverton,MN,141,False
Foster,IN,141,False
Truesdale,IA,141,False
Bradgate,IA,141,False
Cassoday,KS,141,False
Indianola,OK,141,False
Vowinckel,PA,141,False
Potlicker Flats,PA,141,False
Rock Creek Park,CO,141,False
Paradise Valley,NV,141,False
Delaware,IA,141,False
Sedgwick,AR,141,False
Hiouchi,CA,141,False
Bay View,MI,141,False
Elmira,CA,141,False
Du Bois,NE,141,False
Alpine,AZ,141,False
Bushnell,NE,141,False
Divide,CO,140,False
Alvordton,OH,140,False
State Line City,IN,140,False
Denton,KS,140,False
Ensign,KS,140,False
Spring Garden,AL,140,False
Sidney,AR,140,False
Judith Gap,MT,140,False
Sycamore,KY,140,False
Powellville,MD,140,False
Seibert,CO,140,False
Rimrock Colony,MT,140,False
Castalia,IA,140,False
Morriston,FL,140,False
New Grand Chain,IL,140,False
Helenwood,TN,140,False
Vredenburgh,AL,140,False
Cassville,PA,140,False
Lindrith,NM,140,False
Newberry,IN,140,False
Tonto Village,AZ,140,False
Proctorville,NC,140,False
Azalia,IN,140,False
Cusseta,AL,140,False
Rowan,IA,140,False
Geneva,GA,140,False
Tse Bonito,NM,140,False
Yellow Bluff,AL,140,False
Fronton Ranchettes,TX,140,False
East Oolitic,IN,140,False
El Castillo,TX,140,False
Renick,MO,140,False
Lexington,OR,140,False
Port Royal,VA,139,False
Glasgow,IL,139,False
Morland,KS,139,False
Niotaze,KS,139,False
Millston,WI,139,False
Pleasant Mills,IN,139,False
Lake Lindsey,FL,139,False
Harding,MN,139,False
Williamson,IA,139,False
Benson,PA,139,False
Graham,MO,139,False
Hickory Valley,TN,139,False
Booneville,KY,139,False
Detroit,KS,139,False
Los Ebanos CDP (Starr County),TX,139,False
Crossnore,NC,139,False
Fultonham,OH,139,False
Cantrall,IL,139,False
Stella,NE,139,False
Floydale,SC,139,False
Elberon,IA,139,False
Hillsdale,IN,139,False
Alsea,OR,139,False
Box,OK,139,False
Dumont,MN,139,False
Waves,NC,139,False
Bradley,OK,139,False
Canjilon,NM,138,False
Bald Head Island,NC,138,False
Boxholm,IA,138,False
Hays,TX,138,False
Keswick,CA,138,False
Geddes,SD,138,False
Nachusa,IL,138,False
Pump Back,OK,138,False
Kennan,WI,138,False
Richards,MO,138,False
Ore Hill,PA,138,False
Hollis,AK,138,False
Midland,SD,138,False
Murphy,OK,138,False
Miguel Barrera,TX,138,False
Port Penn,DE,138,False
Barnett,MO,138,False
Louise,MS,138,False
Roe,AR,138,False
Sharon,OK,138,False
Belknap,IL,138,False
Kiskimere,PA,138,False
Monterey Park Tract,CA,138,False
Hettick,IL,138,False
Old Fort,OH,138,False
Brownville,NE,138,False
Miller,NE,137,False
Marquez,TX,137,False
Hammond,MN,137,False
Blue Ridge,IN,137,False
Corunna,IN,137,False
Ithaca,NE,137,False
Fulton,MI,137,False
Troy,VT,137,False
Bern,KS,137,False
Rew,PA,137,False
Navarre,KS,137,False
Valle Crucis,NC,137,False
Greenbush,WI,137,False
Conner,MT,137,False
Manchester,OK,137,False
Midland,IN,137,False
Pony,MT,137,False
Leeper,PA,137,False
Baileyville,IL,137,False
Fountaintown,IN,137,False
Darrow,LA,137,False
Seconsett Island,MA,137,False
Chapin,IA,137,False
Elizabeth,MN,136,False
Glenville,NC,136,False
Raritan,IL,136,False
Tenakee Springs,AK,136,False
Southern Ute,CO,136,False
Riverton,MN,136,False
Madisonburg,PA,136,False
Nelson,IL,136,False
Brook Park,MN,136,False
Kickapoo Site 5,KS,136,False
Ratamosa,TX,136,False
Cecil,OH,136,False
Buffalo,ND,136,False
Mina,NV,136,False
Tanacross,AK,136,False
Panorama Park,IA,136,False
Jameson,MO,136,False
Boaz,WI,136,False
Pritchett,CO,136,False
Fingal,ND,136,False
Ridott,IL,136,False
Faunsdale,AL,136,False
Gilliam,LA,136,False
Fishersburg,IN,136,False
Waukeenah,FL,136,False
Hublersburg,PA,136,False
Dola,OH,136,False
Pine Island,FL,136,False
Deepstep,GA,135,False
Naponee,NE,135,False
Humnoke,AR,135,False
Newfane,VT,135,False
Hickory,OK,135,False
Christie,OK,135,False
Mount Erie,IL,135,False
Hazel,SD,135,False
Meadowlands,MN,135,False
Fairfax,SD,135,False
Mountville,SC,135,False
Amoret,MO,135,False
Metaline,WA,135,False
Johnson Prairie,OK,135,False
St. Martin,OH,135,False
Nelchina,AK,135,False
Center Junction,IA,135,False
Rockbridge,IL,135,False
Kaibab,AZ,135,False
Fernan Lake Village,ID,135,False
Ulen,IN,134,False
Lebanon,WI,134,False
Walthall,MS,134,False
Gu-Win,AL,134,False
Martinsburg,IN,134,False
Vicksburg,IN,134,False
Autryville,NC,134,False
Westfield,IA,134,False
Hungerford,TX,134,False
Litchfield,CA,134,False
Hansford,WV,134,False
Somers,IA,134,False
Eagle Harbor,MI,134,False
Halfway,MO,134,False
Long Island,KS,134,False
Rondo,AR,134,False
Stendal,IN,134,False
Kahlotus,WA,134,False
East Pleasant View,CO,134,False
Yeehaw Junction,FL,134,False
Rulo,NE,134,False
Munden,KS,133,False
Foreston,SC,133,False
Van,WV,133,False
Whitten,IA,133,False
Middleberg,OK,133,False
Indian Village,IN,133,False
Pierson,MI,133,False
Sunset,AR,133,False
Todd Mission,TX,133,False
Freedom Acres,AZ,133,False
Kobuk,AK,133,False
Luzerne,IA,133,False
Sellers,SC,133,False
Huey,IL,133,False
Pulcifer,WI,133,False
Lund,NV,133,False
Bonanza Mountain Estates,CO,133,False
Hankins,NY,133,False
Lafayette,OH,133,False
North Lawrence,OH,133,False
Seven Hills,CO,133,False
Beaver Valley,AZ,133,False
Muscotah,KS,133,False
Hope,AK,133,False
Baldwin,IA,133,False
Godfrey,GA,133,False
Venedy,IL,133,False
West York,IL,133,False
Bloomington,MD,133,False
Turtle Lake,MT,133,False
Harrisville,WI,133,False
Canton,IN,133,False
Jerusalem,OH,132,False
Seba Dalkai,AZ,132,False
Meire Grove,MN,132,False
Forestville,MI,132,False
Liberty,KS,132,False
La Junta Gardens,CO,132,False
Mendota,VA,132,False
Leonore,IL,132,False
Meacham,OR,132,False
Nordic,WY,132,False
Wortham,MO,132,False
Capron,VA,132,False
New Lebanon,IN,132,False
Leadore,ID,132,False
Stevinson,CA,132,False
Cornish,OK,132,False
Hobson,AL,132,False
Braman,OK,132,False
Huron,TN,132,False
Woodcock,PA,132,False
Index,WA,132,False
Monroe,OK,132,False
Grayson,OK,132,False
Markham,WA,132,False
La Tierra,NM,132,False
High Forest,MN,132,False
Larrabee,IA,132,False
Spivey,KS,132,False
Rainsburg,PA,132,False
Olney,MT,132,False
Weldon,AR,132,False
Hunter,OK,131,False
Homer,MN,131,False
Mentor,KS,131,False
Odin,KS,131,False
Lequire,OK,131,False
Barnet,VT,131,False
St. Marys,IA,131,False
Plato,MO,131,False
Economy,IN,131,False
Highland,OH,131,False
Bransford,TN,131,False
Hatch,UT,131,False
Mead Ranch,AZ,131,False
Rumsey,CA,131,False
Palermo,ND,131,False
Branchville,VA,131,False
Morrill,KS,131,False
Petersburg,ND,131,False
West Peavine,OK,131,False
Taylor Ridge,IL,131,False
Grand Marsh,WI,131,False
Sun Valley Lake,IA,131,False
Independence,MS,131,False
Tampa,KS,131,False
Fountain Hill,AR,131,False
Golva,ND,131,False
Lynxville,WI,131,False
Bendena,KS,131,False
North Westminster,VT,131,False
Canaan,IN,130,False
Kimbolton,OH,130,False
Pyote,TX,130,False
Clarks Mills,WI,130,False
Cates,IN,130,False
Radom,IL,130,False
Kickapoo Tribal Center,KS,130,False
Love Valley,NC,130,False
Catawba,WI,130,False
Summerville,OR,130,False
Wainiha,HI,130,False
Portal,ND,130,False
West Hampton Dunes,NY,130,False
Ingalls,OK,130,False
Conkling Park,ID,130,False
Furnace Creek,CA,130,False
Logan,MT,130,False
Rock Falls,IA,130,False
Delta,AL,130,False
Page,NE,130,False
Otter Creek,FL,130,False
Oilton,TX,130,False
Pierceville,IN,130,False
Hartsburg,MO,130,False
Crystal Mountain,MI,130,False
South Center,IN,130,False
Pine River,WI,130,False
Frankfort,SD,130,False
Blairsville,IN,130,False
Hazen,PA,129,False
Sheakleyville,PA,129,False
Lane,IL,129,False
Conde,SD,129,False
Greenland,MI,129,False
Nibbe,MT,129,False
Francestown,NH,129,False
Inman,NE,129,False
Drowning Creek,OK,129,False
Burfordville,MO,129,False
Bear Grass,NC,129,False
Bark Ranch,CO,129,False
Marydel,MD,129,False
Paradise,MT,129,False
Eunola,AL,129,False
Clintondale,PA,129,False
Monument,NM,129,False
Odessa,NE,129,False
Tryon,NE,129,False
Nescatunga,OK,129,False
Lynnville,IL,129,False
Black Hawk,CO,129,False
Drysdale,AZ,128,False
Webb,IA,128,False
St. Donatus,IA,128,False
Springbrook,IA,128,False
Comptche,CA,128,False
Las Flores CDP (Tehama County),CA,128,False
New Cambria,MO,128,False
Eagle Creek,PA,128,False
Trilla,IL,128,False
Slabtown,PA,128,False
Falls Mills,VA,128,False
Palisade,MN,128,False
Mount Eaton,OH,128,False
Sanborn,ND,128,False
Yeager,OK,128,False
Tunnel City,WI,128,False
Exline,IA,128,False
Biggersville,MS,128,False
Hills and Dales,KY,128,False
Marietta,OK,127,False
Fruitdale,SD,127,False
Nash,OK,127,False
Clayton,WA,127,False
Virginia City,MT,127,False
Bethel,MO,127,False
Stewart,MS,127,False
Tony,WI,127,False
Garden City,IA,127,False
Hastings,IA,127,False
Hyannis,NE,127,False
Garrison,MT,127,False
Garten,WV,127,False
Martha,OK,127,False
Rhodell,WV,127,False
Roderfield,WV,127,False
Arroyo Hondo CDP (Taos County),NM,127,False
Palmer,IA,127,False
Crook City,SD,127,False
Alden,KS,127,False
Mitchell,GA,127,False
Barneston,NE,127,False
Pierpont,SD,127,False
Geneva,PA,127,False
Rutland,IA,127,False
Boles,AR,127,False
Franklin,IA,127,False
Woodbine,KS,127,False
Omaha,AR,127,False
Dewey,IL,127,False
Forksville,PA,127,False
Princeton,NE,127,False
Peaceful Village,MO,127,False
El Dara,IL,127,False
Poland,IN,126,False
Bly,OR,126,False
Atkinson Mills,PA,126,False
Yarnell,PA,126,False
Black Butte Ranch,OR,126,False
Roscoe,MO,126,False
Catalpa Canyon,NM,126,False
Reader,WV,126,False
Donald,WA,126,False
Elkton,MN,126,False
Linden,NC,126,False
Genoa,CO,126,False
Heathsville,VA,126,False
Homestead,IA,126,False
Kingdom City,MO,126,False
Ebony,VA,126,False
Bismarck,AR,126,False
Depauw,IN,126,False
Moonshine,LA,126,False
Coffey,MO,126,False
Whispering Pines,AZ,126,False
Paloma,IL,126,False
Kingston,AR,126,False
Rozel,KS,126,False
Success,AR,126,False
Dover,MO,126,False
Upland,NE,126,False
Boys Ranch,TX,126,False
Rollins,MT,126,False
Still Pond,MD,126,False
Wann,OK,125,False
Musella,GA,125,False
Smoaks,SC,125,False
Palmyra,VA,125,False
Nicolaus,CA,125,False
Brandt,SD,125,False
Acorn,AR,125,False
Connerville,OK,125,False
Republic,KS,125,False
Bingham Lake,MN,125,False
Elizabeth,IN,125,False
Wilson,OH,125,False
Bull Hollow,OK,125,False
Hillview,IL,125,False
Rosine,KY,125,False
St. Augustine,IL,125,False
Bassett,AR,125,False
Edgar Springs,MO,125,False
Amberg,WI,125,False
Bridgeport,OK,125,False
East Enterprise,IN,125,False
Central City,SD,125,False
Delaware,NJ,125,False
South Acomita Village,NM,125,False
Spring Creek Colony,SD,125,False
New London,IN,124,False
Bernard,IA,124,False
Kevin,MT,124,False
Conesus,NY,124,False
Stockholm,SD,124,False
Alder,WA,124,False
Harper,IA,124,False
Centralia,IA,124,False
Harbor View,OH,124,False
Haysville,PA,124,False
Meta,MO,124,False
Falling Spring,WV,124,False
Bearden,OK,124,False
Millboro,VA,124,False
Briggsdale,CO,124,False
Malmo,NE,124,False
Maunie,IL,124,False
Blue Clay Farms,NC,124,False
Augusta Springs,VA,124,False
Hunt,NY,124,False
Grayford,IN,124,False
Frankclay,MO,124,False
Cranberry Lake,NY,124,False
Wilmington,IL,124,False
Birney,MT,124,False
Sparks,OK,124,False
Atlanta,NE,124,False
Fairmont,OK,124,False
Earlton,KS,124,False
Yellow Springs,PA,124,False
Scottsburg,VA,124,False
Holiday Woods,IN,124,False
Port Lions,AK,124,False
Websters Crossing,NY,124,False
Brashear,MO,124,False
Willey,IA,124,False
Cresbard,SD,124,False
Judyville,IN,124,False
Raywick,KY,123,False
Eden,IN,123,False
Lake Meredith Estates,TX,123,False
Garden,UT,123,False
Weskan,KS,123,False
Lavina,MT,123,False
Blockton,IA,123,False
Buffalo Gap,SD,123,False
Willow Creek,AK,123,False
Monomoscoy Island,MA,123,False
Bascom,FL,123,False
Kirvin,TX,123,False
Goodsprings,NV,123,False
Fraser,IA,123,False
Gazelle,CA,123,False
St. Charles,ID,123,False
Mariah Hill,IN,123,False
Utica,PA,123,False
St. Paul,AR,123,False
Coburn,PA,123,False
Sycamore,KS,123,False
Delco,NC,123,False
Oak Beach,NY,123,False
Bluff,UT,123,False
Wheeler,IL,123,False
Scotland,VA,123,False
Waynesville,IN,123,False
Robeline,LA,123,False
Willow Branch,IN,123,False
Haddam,KS,123,False
Ormsby,MN,122,False
New Cambria,KS,122,False
Baileyville,KS,122,False
Morrison,IA,122,False
Girdletree,MD,122,False
Harrold,TX,122,False
Falkland,NC,122,False
Old Mill Creek,IL,122,False
Cool,TX,122,False
Providence,AL,122,False
Ridgely,MO,122,False
De Smet,ID,122,False
Beaman,IA,122,False
Ventana,AZ,122,False
Papineau,IL,122,False
Mettler,CA,122,False
Burbank,OK,122,False
Frank,WV,122,False
Merrifield,MN,122,False
Gay,GA,122,False
Thurston,NE,122,False
Herron Island,WA,122,False
Pitkin,CO,122,False
Toad Hop,IN,122,False
Bromide,OK,122,False
Kimmswick,MO,122,False
Samak,UT,122,False
Deer Creek,AZ,122,False
Alicia,AR,122,False
Weldona,CO,122,False
Wawona,CA,122,False
Mount Union,IA,122,False
Oyens,IA,121,False
Strathmere,NJ,121,False
Fernwood,MS,121,False
Alton,KS,121,False
Pence,WI,121,False
Chula Vista CDP (Cameron County),TX,121,False
Hissop,AL,121,False
Century,WV,121,False
Gravois Mills,MO,121,False
Milton Mills,NH,121,False
Pontiac,MO,121,False
Bearcreek,MT,121,False
Lake Santeetlah,NC,121,False
Joes,CO,121,False
Fruitdale,AL,121,False
Tullahassee,OK,121,False
Manderson,WY,121,False
Pecktonville,MD,121,False
Andover,IA,121,False
Aleknagik,AK,121,False
Normandy,TN,121,False
Castine,OH,121,False
Rowena,OR,121,False
Goodwin,AR,121,False
Richards,TX,121,False
Gilson,IL,121,False
Sunbury,NC,121,False
Valley Park,MS,120,False
Bunker Hill,KS,120,False
Hindsville,AR,120,False
Ohiowa,NE,120,False
Naukati Bay,AK,120,False
Broadwell,IL,120,False
La Cueva CDP (Sandoval County),NM,120,False
Swaledale,IA,120,False
Waka,TX,120,False
Coates,MN,120,False
Glen Ferris,WV,120,False
Burr Oak,KS,120,False
Angelica,WI,120,False
Dorseyville,LA,120,False
Turin,IA,120,False
Dexter City,OH,120,False
Greenvale,TN,120,False
Wingate,TX,120,False
Cassandra,PA,120,False
Ali Chuk,AZ,120,False
Homestown,MO,120,False
Hamorton,PA,120,False
Sombrillo,NM,120,False
Lucerne,IN,120,False
Vincent,IA,119,False
Lawtonka Acres,OK,119,False
East Fairview,ND,119,False
Verona,ND,119,False
Wildrose,ND,119,False
Greenville,OK,119,False
Mays,IN,119,False
Tustin,WI,119,False
Dawson,IA,119,False
Casa,AR,119,False
Bayfront,WI,119,False
Marion,ND,119,False
Conroy,IA,119,False
Osco,IL,119,False
Lynndyl,UT,119,False
Oketo,KS,119,False
Rubicon,WI,119,False
Fairlee,VT,119,False
Dacoma,OK,119,False
Dodson,MT,119,False
Bristol,GA,119,False
Lawson,AR,119,False
Grasston,MN,119,False
Martell,NE,119,False
Horntown,OK,119,False
Davis,SD,119,False
Perley,MN,119,False
Couderay,WI,119,False
Buffington,PA,119,False
Armstrong,OK,119,False
Rudy,AR,119,False
Ayr,NE,119,False
Tennessee,IL,119,False
Urbana,AR,119,False
Cleveland,ND,119,False
Ball Club,MN,119,False
Atqasuk,AK,119,False
Templeton,VA,119,False
Hickory Hill,KY,119,False
Oxbow,NY,118,False
Walnut Hill,IL,118,False
Dutch Neck,NJ,118,False
Wainwright,OK,118,False
Falcon Mesa,TX,118,False
Bessemer Bend,WY,118,False
New Centerville,PA,118,False
Matoaka,WV,118,False
Owl Ranch,TX,118,False
Goodnews Bay,AK,118,False
Angostura,SD,118,False
Kingston,IL,118,False
Grand Cane,LA,118,False
